mitre_attack_id,mitre_attack_name,mitre_attack_aliases,mitre_attack_created,mitre_attack_last_modified,etda_id,etda_name,etda_aliases,etda_first_seen,country,motivation,victim_industry,victim_countries,mitre_attack_ttps
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,menuPass,"['menuPass', 'Cicada', 'POTASSIUM', 'Stone Panda', 'APT10', 'Red Apollo', 'CVNX', 'HOGFISH']",2017-05-31,2021-10-11,2aa9ca75-fa1b-422e-9677-02983934f983,"Stone Panda, APT 10, menuPass","['Stone Panda', 'APT 10', 'menuPass Team', 'menuPass', 'Red Apollo', 'CVNX', 'Potassium', 'Hogfish', 'Happyyongzi', 'Cicada', 'Bronze Riverside', 'CTG-5938', 'ATK 41', 'TA429', 'ITG01', 'Operation “Cloud Hopper”', 'Operation “TradeSecret”', 'Operation “ChessMaster”', 'Operation “Soft Cell”', 'Operation “New Battle”', 'Operation “A41APT”', 'Operation “Cache Panda”']",2006,CN,['Information theft and espionage'],NGOs,"['Australia', 'Belgium', 'Brazil', 'Canada', 'China', 'Finland', 'France', 'Germany', 'Hong Kong', 'India', 'Israel', 'Italy', 'Japan', 'Montenegro', 'Netherlands', 'Norway', 'Philippines', 'Singapore', 'South Africa', 'South Korea', 'Sweden', 'Switzerland', 'Taiwan', 'Thailand', 'Turkey', 'UAE', 'UK', 'USA', 'Vietnam']","['T1047', 'T1204.002', 'T1140', 'T1566.001', 'T1218.004', 'T1005', 'T1039', 'T1210', 'T1036.003', 'T1190', 'T1087.002', 'T1568.001', 'T1074.002', 'T1027', 'T1046', 'T1036.005', 'T1090.002', 'T1049', 'T1036', 'T1018', 'T1003.002', 'T1560', 'T1574.002', 'T1070.004', 'T1059.003', 'T1199', 'T1003.004', 'T1083', 'T1105', 'T1056.001', 'T1021.004', 'T1053.005', 'T1553.002', 'T1583.001', 'T1078', 'T1119', 'T1021.001', 'T1016', 'T1574.001', 'T1059.001', 'T1560.001', 'T1070.003', 'T1055.012', 'T1003.003', 'T1106', 'T1074.001', 'T1588.002']"
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,menuPass,"['menuPass', 'Cicada', 'POTASSIUM', 'Stone Panda', 'APT10', 'Red Apollo', 'CVNX', 'HOGFISH']",2017-05-31,2021-10-11,2aa9ca75-fa1b-422e-9677-02983934f983,"Stone Panda, APT 10, menuPass","['Stone Panda', 'APT 10', 'menuPass Team', 'menuPass', 'Red Apollo', 'CVNX', 'Potassium', 'Hogfish', 'Happyyongzi', 'Cicada', 'Bronze Riverside', 'CTG-5938', 'ATK 41', 'TA429', 'ITG01', 'Operation “Cloud Hopper”', 'Operation “TradeSecret”', 'Operation “ChessMaster”', 'Operation “Soft Cell”', 'Operation “New Battle”', 'Operation “A41APT”', 'Operation “Cache Panda”']",2006,CN,['Information theft and espionage'],Pharmaceutical,"['Australia', 'Belgium', 'Brazil', 'Canada', 'China', 'Finland', 'France', 'Germany', 'Hong Kong', 'India', 'Israel', 'Italy', 'Japan', 'Montenegro', 'Netherlands', 'Norway', 'Philippines', 'Singapore', 'South Africa', 'South Korea', 'Sweden', 'Switzerland', 'Taiwan', 'Thailand', 'Turkey', 'UAE', 'UK', 'USA', 'Vietnam']","['T1047', 'T1204.002', 'T1140', 'T1566.001', 'T1218.004', 'T1005', 'T1039', 'T1210', 'T1036.003', 'T1190', 'T1087.002', 'T1568.001', 'T1074.002', 'T1027', 'T1046', 'T1036.005', 'T1090.002', 'T1049', 'T1036', 'T1018', 'T1003.002', 'T1560', 'T1574.002', 'T1070.004', 'T1059.003', 'T1199', 'T1003.004', 'T1083', 'T1105', 'T1056.001', 'T1021.004', 'T1053.005', 'T1553.002', 'T1583.001', 'T1078', 'T1119', 'T1021.001', 'T1016', 'T1574.001', 'T1059.001', 'T1560.001', 'T1070.003', 'T1055.012', 'T1003.003', 'T1106', 'T1074.001', 'T1588.002']"
intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,menuPass,"['menuPass', 'Cicada', 'POTASSIUM', 'Stone Panda', 'APT10', 'Red Apollo', 'CVNX', 'HOGFISH']",2017-05-31,2021-10-11,2aa9ca75-fa1b-422e-9677-02983934f983,"Stone Panda, APT 10, menuPass","['Stone Panda', 'APT 10', 'menuPass Team', 'menuPass', 'Red Apollo', 'CVNX', 'Potassium', 'Hogfish', 'Happyyongzi', 'Cicada', 'Bronze Riverside', 'CTG-5938', 'ATK 41', 'TA429', 'ITG01', 'Operation “Cloud Hopper”', 'Operation “TradeSecret”', 'Operation “ChessMaster”', 'Operation “Soft Cell”', 'Operation “New Battle”', 'Operation “A41APT”', 'Operation “Cache Panda”']",2006,CN,['Information theft and espionage'],Telecommunications,"['Australia', 'Belgium', 'Brazil', 'Canada', 'China', 'Finland', 'France', 'Germany', 'Hong Kong', 'India', 'Israel', 'Italy', 'Japan', 'Montenegro', 'Netherlands', 'Norway', 'Philippines', 'Singapore', 'South Africa', 'South Korea', 'Sweden', 'Switzerland', 'Taiwan', 'Thailand', 'Turkey', 'UAE', 'UK', 'USA', 'Vietnam']","['T1047', 'T1204.002', 'T1140', 'T1566.001', 'T1218.004', 'T1005', 'T1039', 'T1210', 'T1036.003', 'T1190', 'T1087.002', 'T1568.001', 'T1074.002', 'T1027', 'T1046', 'T1036.005', 'T1090.002', 'T1049', 'T1036', 'T1018', 'T1003.002', 'T1560', 'T1574.002', 'T1070.004', 'T1059.003', 'T1199', 'T1003.004', 'T1083', 'T1105', 'T1056.001', 'T1021.004', 'T1053.005', 'T1553.002', 'T1583.001', 'T1078', 'T1119', 'T1021.001', 'T1016', 'T1574.001', 'T1059.001', 'T1560.001', 'T1070.003', 'T1055.012', 'T1003.003', 'T1106', 'T1074.001', 'T1588.002']"
intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,Naikon,['Naikon'],2017-05-31,2021-08-19,c62ba18b-436f-4db5-b25d-053daea89259,"Naikon, Lotus Panda","['Naikon', 'Hellsing', 'Lotus Panda', 'ITG06', 'Operation “CameraShy”']",2010,CN,['Information theft and espionage'],Defense,"['Australia', 'Brunei', 'Cambodia', 'China', 'India', 'Indonesia', 'Laos', 'Malaysia', 'Myanmar', 'Nepal', 'Philippines', 'Saudi Arabia', 'Singapore', 'South Korea', 'Thailand', 'USA', 'Vietnam']","['T1518.001', 'T1053.005', 'T1137.006', 'T1547.001', 'T1078.002', 'T1046', 'T1036.004', 'T1566.001', 'T1204.002', 'T1016', 'T1047', 'T1018', 'T1574.002', 'T1036.005']"
intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,Naikon,['Naikon'],2017-05-31,2021-08-19,c62ba18b-436f-4db5-b25d-053daea89259,"Naikon, Lotus Panda","['Naikon', 'Hellsing', 'Lotus Panda', 'ITG06', 'Operation “CameraShy”']",2010,CN,['Information theft and espionage'],Energy,"['Australia', 'Brunei', 'Cambodia', 'China', 'India', 'Indonesia', 'Laos', 'Malaysia', 'Myanmar', 'Nepal', 'Philippines', 'Saudi Arabia', 'Singapore', 'South Korea', 'Thailand', 'USA', 'Vietnam']","['T1518.001', 'T1053.005', 'T1137.006', 'T1547.001', 'T1078.002', 'T1046', 'T1036.004', 'T1566.001', 'T1204.002', 'T1016', 'T1047', 'T1018', 'T1574.002', 'T1036.005']"
intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,Naikon,['Naikon'],2017-05-31,2021-08-19,c62ba18b-436f-4db5-b25d-053daea89259,"Naikon, Lotus Panda","['Naikon', 'Hellsing', 'Lotus Panda', 'ITG06', 'Operation “CameraShy”']",2010,CN,['Information theft and espionage'],Government,"['Australia', 'Brunei', 'Cambodia', 'China', 'India', 'Indonesia', 'Laos', 'Malaysia', 'Myanmar', 'Nepal', 'Philippines', 'Saudi Arabia', 'Singapore', 'South Korea', 'Thailand', 'USA', 'Vietnam']","['T1518.001', 'T1053.005', 'T1137.006', 'T1547.001', 'T1078.002', 'T1046', 'T1036.004', 'T1566.001', 'T1204.002', 'T1016', 'T1047', 'T1018', 'T1574.002', 'T1036.005']"
intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,Naikon,['Naikon'],2017-05-31,2021-08-19,c62ba18b-436f-4db5-b25d-053daea89259,"Naikon, Lotus Panda","['Naikon', 'Hellsing', 'Lotus Panda', 'ITG06', 'Operation “CameraShy”']",2010,CN,['Information theft and espionage'],Law enforcement,"['Australia', 'Brunei', 'Cambodia', 'China', 'India', 'Indonesia', 'Laos', 'Malaysia', 'Myanmar', 'Nepal', 'Philippines', 'Saudi Arabia', 'Singapore', 'South Korea', 'Thailand', 'USA', 'Vietnam']","['T1518.001', 'T1053.005', 'T1137.006', 'T1547.001', 'T1078.002', 'T1046', 'T1036.004', 'T1566.001', 'T1204.002', 'T1016', 'T1047', 'T1018', 'T1574.002', 'T1036.005']"
intrusion-set--2a158b0a-7ef8-43cb-9985-bf34d1e12050,Naikon,['Naikon'],2017-05-31,2021-08-19,c62ba18b-436f-4db5-b25d-053daea89259,"Naikon, Lotus Panda","['Naikon', 'Hellsing', 'Lotus Panda', 'ITG06', 'Operation “CameraShy”']",2010,CN,['Information theft and espionage'],Media,"['Australia', 'Brunei', 'Cambodia', 'China', 'India', 'Indonesia', 'Laos', 'Malaysia', 'Myanmar', 'Nepal', 'Philippines', 'Saudi Arabia', 'Singapore', 'South Korea', 'Thailand', 'USA', 'Vietnam']","['T1518.001', 'T1053.005', 'T1137.006', 'T1547.001', 'T1078.002', 'T1046', 'T1036.004', 'T1566.001', 'T1204.002', 'T1016', 'T1047', 'T1018', 'T1574.002', 'T1036.005']"
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,Sidewinder,"['Sidewinder', 'T-APT-04', 'Rattlesnake']",2021-01-27,2021-04-21,4e925967-099e-4708-9bca-ade4890d847b,"SideWinder, Rattlesnake","['SideWinder', 'Rattlesnake', 'T-APT-04', 'APT-C-17']",2012,IN,['Information theft and espionage'],Defense,"['Afghanistan', 'Bangladesh', 'China', 'Myanmar', 'Nepal', 'Pakistan', 'Qatar', 'Sri Lanka']","['T1082', 'T1204.001', 'T1518.001', 'T1598.002', 'T1074.001', 'T1071.001', 'T1559.002', 'T1204.002', 'T1124', 'T1566.002', 'T1059.001', 'T1033', 'T1016', 'T1059.007', 'T1598.003', 'T1218.005', 'T1203', 'T1105', 'T1518', 'T1547.001', 'T1119', 'T1566.001', 'T1059.005', 'T1027', 'T1057', 'T1083', 'T1574.002', 'T1036.005', 'T1020']"
intrusion-set--3fc023b2-c5cc-481d-9c3e-70141ae1a87e,Sidewinder,"['Sidewinder', 'T-APT-04', 'Rattlesnake']",2021-01-27,2021-04-21,4e925967-099e-4708-9bca-ade4890d847b,"SideWinder, Rattlesnake","['SideWinder', 'Rattlesnake', 'T-APT-04', 'APT-C-17']",2012,IN,['Information theft and espionage'],Government,"['Afghanistan', 'Bangladesh', 'China', 'Myanmar', 'Nepal', 'Pakistan', 'Qatar', 'Sri Lanka']","['T1082', 'T1204.001', 'T1518.001', 'T1598.002', 'T1074.001', 'T1071.001', 'T1559.002', 'T1204.002', 'T1124', 'T1566.002', 'T1059.001', 'T1033', 'T1016', 'T1059.007', 'T1598.003', 'T1218.005', 'T1203', 'T1105', 'T1518', 'T1547.001', 'T1119', 'T1566.001', 'T1059.005', 'T1027', 'T1057', 'T1083', 'T1574.002', 'T1036.005', 'T1020']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],N,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],o,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],n,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],e,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'], ,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],P,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],r,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],o,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],v,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],i,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],d,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],e,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--6566aac9-dad8-4332-ae73-20c23bad7f02,Ferocious Kitten,['Ferocious Kitten'],2021-09-28,2021-10-25,e4c70f58-d897-472b-8a10-577c0239a678,Ferocious Kitten,['Ferocious Kitten'],2015,IR,['Information theft and espionage'],d,None Provided,"['T1036.002', 'T1036.005', 'T1583.001', 'T1566.001', 'T1204.002', 'T1588.002']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],N,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],o,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],n,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],e,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'], ,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],P,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],r,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],o,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],v,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],i,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],d,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],e,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
intrusion-set--44102191-3a31-45f8-acbe-34bdb441d5ad,Rocke,['Rocke'],2020-05-26,2020-06-19,bacc587d-719b-4555-bc37-db7a9455dc6a,"Rocke, Iron Group","['Rocke', 'Iron Group']",2018,CN,['Financial gain'],d,None Provided,"['T1070.004', 'T1053.003', 'T1046', 'T1543.002', 'T1562.001', 'T1071', 'T1037', 'T1059.006', 'T1027.002', 'T1071.001', 'T1547.001', 'T1057', 'T1018', 'T1027', 'T1105', 'T1070.002', 'T1059.004', 'T1222.002', 'T1055.002', 'T1102', 'T1027.004', 'T1082', 'T1552.004', 'T1014', 'T1574.006', 'T1070.006', 'T1140', 'T1564.001', 'T1190', 'T1102.001', 'T1496', 'T1036.005', 'T1571', 'T1021.004', 'T1562.004', 'T1518.001']"
